Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCraftingTable,Long Statement,The length of the statement "ItemTypes.CRAFTING_TABLE_TYPE=ItemTypeBuilder.builder(ItemCraftingTableStack.class).vanillaItem(VanillaItemId.CRAFTING_TABLE).build();" is 134.,4163
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCreeperBannerPattern,Long Statement,The length of the statement "ItemTypes.CREEPER_BANNER_PATTERN_TYPE=ItemTypeBuilder.builder(ItemCreeperBannerPatternStack.class).vanillaItem(VanillaItemId.CREEPER_BANNER_PATTERN).build();" is 157.,4171
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCreeperSpawnEgg,Long Statement,The length of the statement "ItemTypes.CREEPER_SPAWN_EGG_TYPE=ItemTypeBuilder.builder(ItemCreeperSpawnEggStack.class).vanillaItem(VanillaItemId.CREEPER_SPAWN_EGG).build();" is 142.,4179
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonButton,Long Statement,The length of the statement "ItemTypes.CRIMSON_BUTTON_TYPE=ItemTypeBuilder.builder(ItemCrimsonButtonStack.class).vanillaItem(VanillaItemId.CRIMSON_BUTTON).build();" is 134.,4187
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonDoor,Long Statement,The length of the statement "ItemTypes.CRIMSON_DOOR_TYPE=ItemTypeBuilder.builder(ItemCrimsonDoorStack.class).vanillaItem(VanillaItemId.CRIMSON_DOOR).build();" is 128.,4195
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonDoubleSlab,Long Statement,The length of the statement "ItemTypes.CRIMSON_DOUBLE_SLAB_TYPE=ItemTypeBuilder.builder(ItemCrimsonDoubleSlabStack.class).vanillaItem(VanillaItemId.CRIMSON_DOUBLE_SLAB).build();" is 148.,4203
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonFence,Long Statement,The length of the statement "ItemTypes.CRIMSON_FENCE_TYPE=ItemTypeBuilder.builder(ItemCrimsonFenceStack.class).vanillaItem(VanillaItemId.CRIMSON_FENCE).build();" is 131.,4211
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonFenceGate,Long Statement,The length of the statement "ItemTypes.CRIMSON_FENCE_GATE_TYPE=ItemTypeBuilder.builder(ItemCrimsonFenceGateStack.class).vanillaItem(VanillaItemId.CRIMSON_FENCE_GATE).build();" is 145.,4219
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonFungus,Long Statement,The length of the statement "ItemTypes.CRIMSON_FUNGUS_TYPE=ItemTypeBuilder.builder(ItemCrimsonFungusStack.class).vanillaItem(VanillaItemId.CRIMSON_FUNGUS).build();" is 134.,4227
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonHangingSign,Long Statement,The length of the statement "ItemTypes.CRIMSON_HANGING_SIGN_TYPE=ItemTypeBuilder.builder(ItemCrimsonHangingSignStack.class).vanillaItem(VanillaItemId.CRIMSON_HANGING_SIGN).build();" is 151.,4235
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonHyphae,Long Statement,The length of the statement "ItemTypes.CRIMSON_HYPHAE_TYPE=ItemTypeBuilder.builder(ItemCrimsonHyphaeStack.class).vanillaItem(VanillaItemId.CRIMSON_HYPHAE).build();" is 134.,4243
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonNylium,Long Statement,The length of the statement "ItemTypes.CRIMSON_NYLIUM_TYPE=ItemTypeBuilder.builder(ItemCrimsonNyliumStack.class).vanillaItem(VanillaItemId.CRIMSON_NYLIUM).build();" is 134.,4251
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonPlanks,Long Statement,The length of the statement "ItemTypes.CRIMSON_PLANKS_TYPE=ItemTypeBuilder.builder(ItemCrimsonPlanksStack.class).vanillaItem(VanillaItemId.CRIMSON_PLANKS).build();" is 134.,4259
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonPressurePlate,Long Statement,The length of the statement "ItemTypes.CRIMSON_PRESSURE_PLATE_TYPE=ItemTypeBuilder.builder(ItemCrimsonPressurePlateStack.class).vanillaItem(VanillaItemId.CRIMSON_PRESSURE_PLATE).build();" is 157.,4267
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonRoots,Long Statement,The length of the statement "ItemTypes.CRIMSON_ROOTS_TYPE=ItemTypeBuilder.builder(ItemCrimsonRootsStack.class).vanillaItem(VanillaItemId.CRIMSON_ROOTS).build();" is 131.,4275
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonSign,Long Statement,The length of the statement "ItemTypes.CRIMSON_SIGN_TYPE=ItemTypeBuilder.builder(ItemCrimsonSignStack.class).vanillaItem(VanillaItemId.CRIMSON_SIGN).build();" is 128.,4283
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonSlab,Long Statement,The length of the statement "ItemTypes.CRIMSON_SLAB_TYPE=ItemTypeBuilder.builder(ItemCrimsonSlabStack.class).vanillaItem(VanillaItemId.CRIMSON_SLAB).build();" is 128.,4291
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonStairs,Long Statement,The length of the statement "ItemTypes.CRIMSON_STAIRS_TYPE=ItemTypeBuilder.builder(ItemCrimsonStairsStack.class).vanillaItem(VanillaItemId.CRIMSON_STAIRS).build();" is 134.,4299
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonStandingSign,Long Statement,The length of the statement "ItemTypes.CRIMSON_STANDING_SIGN_TYPE=ItemTypeBuilder.builder(ItemCrimsonStandingSignStack.class).vanillaItem(VanillaItemId.CRIMSON_STANDING_SIGN).build();" is 154.,4307
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonStem,Long Statement,The length of the statement "ItemTypes.CRIMSON_STEM_TYPE=ItemTypeBuilder.builder(ItemCrimsonStemStack.class).vanillaItem(VanillaItemId.CRIMSON_STEM).build();" is 128.,4315
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonTrapdoor,Long Statement,The length of the statement "ItemTypes.CRIMSON_TRAPDOOR_TYPE=ItemTypeBuilder.builder(ItemCrimsonTrapdoorStack.class).vanillaItem(VanillaItemId.CRIMSON_TRAPDOOR).build();" is 140.,4323
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCrimsonWallSign,Long Statement,The length of the statement "ItemTypes.CRIMSON_WALL_SIGN_TYPE=ItemTypeBuilder.builder(ItemCrimsonWallSignStack.class).vanillaItem(VanillaItemId.CRIMSON_WALL_SIGN).build();" is 142.,4331
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCryingObsidian,Long Statement,The length of the statement "ItemTypes.CRYING_OBSIDIAN_TYPE=ItemTypeBuilder.builder(ItemCryingObsidianStack.class).vanillaItem(VanillaItemId.CRYING_OBSIDIAN).build();" is 137.,4347
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCutCopper,Long Statement,The length of the statement "ItemTypes.CUT_COPPER_TYPE=ItemTypeBuilder.builder(ItemCutCopperStack.class).vanillaItem(VanillaItemId.CUT_COPPER).build();" is 122.,4355
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCutCopperSlab,Long Statement,The length of the statement "ItemTypes.CUT_COPPER_SLAB_TYPE=ItemTypeBuilder.builder(ItemCutCopperSlabStack.class).vanillaItem(VanillaItemId.CUT_COPPER_SLAB).build();" is 136.,4363
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCutCopperStairs,Long Statement,The length of the statement "ItemTypes.CUT_COPPER_STAIRS_TYPE=ItemTypeBuilder.builder(ItemCutCopperStairsStack.class).vanillaItem(VanillaItemId.CUT_COPPER_STAIRS).build();" is 142.,4371
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanCandle,Long Statement,The length of the statement "ItemTypes.CYAN_CANDLE_TYPE=ItemTypeBuilder.builder(ItemCyanCandleStack.class).vanillaItem(VanillaItemId.CYAN_CANDLE).build();" is 125.,4379
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanCandleCake,Long Statement,The length of the statement "ItemTypes.CYAN_CANDLE_CAKE_TYPE=ItemTypeBuilder.builder(ItemCyanCandleCakeStack.class).vanillaItem(VanillaItemId.CYAN_CANDLE_CAKE).build();" is 139.,4387
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanCarpet,Long Statement,The length of the statement "ItemTypes.CYAN_CARPET_TYPE=ItemTypeBuilder.builder(ItemCyanCarpetStack.class).vanillaItem(VanillaItemId.CYAN_CARPET).build();" is 125.,4395
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanConcrete,Long Statement,The length of the statement "ItemTypes.CYAN_CONCRETE_TYPE=ItemTypeBuilder.builder(ItemCyanConcreteStack.class).vanillaItem(VanillaItemId.CYAN_CONCRETE).build();" is 131.,4403
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanConcretePowder,Long Statement,The length of the statement "ItemTypes.CYAN_CONCRETE_POWDER_TYPE=ItemTypeBuilder.builder(ItemCyanConcretePowderStack.class).vanillaItem(VanillaItemId.CYAN_CONCRETE_POWDER).build();" is 151.,4411
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanGlazedTerracotta,Long Statement,The length of the statement "ItemTypes.CYAN_GLAZED_TERRACOTTA_TYPE=ItemTypeBuilder.builder(ItemCyanGlazedTerracottaStack.class).vanillaItem(VanillaItemId.CYAN_GLAZED_TERRACOTTA).build();" is 157.,4427
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanShulkerBox,Long Statement,The length of the statement "ItemTypes.CYAN_SHULKER_BOX_TYPE=ItemTypeBuilder.builder(ItemCyanShulkerBoxStack.class).vanillaItem(VanillaItemId.CYAN_SHULKER_BOX).build();" is 139.,4435
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanStainedGlass,Long Statement,The length of the statement "ItemTypes.CYAN_STAINED_GLASS_TYPE=ItemTypeBuilder.builder(ItemCyanStainedGlassStack.class).vanillaItem(VanillaItemId.CYAN_STAINED_GLASS).build();" is 145.,4443
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanStainedGlassPane,Long Statement,The length of the statement "ItemTypes.CYAN_STAINED_GLASS_PANE_TYPE=ItemTypeBuilder.builder(ItemCyanStainedGlassPaneStack.class).vanillaItem(VanillaItemId.CYAN_STAINED_GLASS_PANE).build();" is 159.,4451
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initCyanTerracotta,Long Statement,The length of the statement "ItemTypes.CYAN_TERRACOTTA_TYPE=ItemTypeBuilder.builder(ItemCyanTerracottaStack.class).vanillaItem(VanillaItemId.CYAN_TERRACOTTA).build();" is 137.,4459
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDangerPotterySherd,Long Statement,The length of the statement "ItemTypes.DANGER_POTTERY_SHERD_TYPE=ItemTypeBuilder.builder(ItemDangerPotterySherdStack.class).vanillaItem(VanillaItemId.DANGER_POTTERY_SHERD).build();" is 151.,4475
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakBoat,Long Statement,The length of the statement "ItemTypes.DARK_OAK_BOAT_TYPE=ItemTypeBuilder.builder(ItemDarkOakBoatStack.class).vanillaItem(VanillaItemId.DARK_OAK_BOAT).build();" is 130.,4483
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakButton,Long Statement,The length of the statement "ItemTypes.DARK_OAK_BUTTON_TYPE=ItemTypeBuilder.builder(ItemDarkOakButtonStack.class).vanillaItem(VanillaItemId.DARK_OAK_BUTTON).build();" is 136.,4491
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakChestBoat,Long Statement,The length of the statement "ItemTypes.DARK_OAK_CHEST_BOAT_TYPE=ItemTypeBuilder.builder(ItemDarkOakChestBoatStack.class).vanillaItem(VanillaItemId.DARK_OAK_CHEST_BOAT).build();" is 147.,4499
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakDoor,Long Statement,The length of the statement "ItemTypes.DARK_OAK_DOOR_TYPE=ItemTypeBuilder.builder(ItemDarkOakDoorStack.class).vanillaItem(VanillaItemId.DARK_OAK_DOOR).build();" is 130.,4507
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakDoubleSlab,Long Statement,The length of the statement "ItemTypes.DARK_OAK_DOUBLE_SLAB_TYPE=ItemTypeBuilder.builder(ItemDarkOakDoubleSlabStack.class).vanillaItem(VanillaItemId.DARK_OAK_DOUBLE_SLAB).build();" is 150.,4515
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakFence,Long Statement,The length of the statement "ItemTypes.DARK_OAK_FENCE_TYPE=ItemTypeBuilder.builder(ItemDarkOakFenceStack.class).vanillaItem(VanillaItemId.DARK_OAK_FENCE).build();" is 133.,4523
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakFenceGate,Long Statement,The length of the statement "ItemTypes.DARK_OAK_FENCE_GATE_TYPE=ItemTypeBuilder.builder(ItemDarkOakFenceGateStack.class).vanillaItem(VanillaItemId.DARK_OAK_FENCE_GATE).build();" is 147.,4531
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakHangingSign,Long Statement,The length of the statement "ItemTypes.DARK_OAK_HANGING_SIGN_TYPE=ItemTypeBuilder.builder(ItemDarkOakHangingSignStack.class).vanillaItem(VanillaItemId.DARK_OAK_HANGING_SIGN).build();" is 153.,4539
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakLeaves,Long Statement,The length of the statement "ItemTypes.DARK_OAK_LEAVES_TYPE=ItemTypeBuilder.builder(ItemDarkOakLeavesStack.class).vanillaItem(VanillaItemId.DARK_OAK_LEAVES).build();" is 136.,4547
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakLog,Long Statement,The length of the statement "ItemTypes.DARK_OAK_LOG_TYPE=ItemTypeBuilder.builder(ItemDarkOakLogStack.class).vanillaItem(VanillaItemId.DARK_OAK_LOG).build();" is 127.,4555
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakPlanks,Long Statement,The length of the statement "ItemTypes.DARK_OAK_PLANKS_TYPE=ItemTypeBuilder.builder(ItemDarkOakPlanksStack.class).vanillaItem(VanillaItemId.DARK_OAK_PLANKS).build();" is 136.,4563
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakPressurePlate,Long Statement,The length of the statement "ItemTypes.DARK_OAK_PRESSURE_PLATE_TYPE=ItemTypeBuilder.builder(ItemDarkOakPressurePlateStack.class).vanillaItem(VanillaItemId.DARK_OAK_PRESSURE_PLATE).build();" is 159.,4571
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakSapling,Long Statement,The length of the statement "ItemTypes.DARK_OAK_SAPLING_TYPE=ItemTypeBuilder.builder(ItemDarkOakSaplingStack.class).vanillaItem(VanillaItemId.DARK_OAK_SAPLING).build();" is 139.,4579
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakSign,Long Statement,The length of the statement "ItemTypes.DARK_OAK_SIGN_TYPE=ItemTypeBuilder.builder(ItemDarkOakSignStack.class).vanillaItem(VanillaItemId.DARK_OAK_SIGN).build();" is 130.,4587
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakSlab,Long Statement,The length of the statement "ItemTypes.DARK_OAK_SLAB_TYPE=ItemTypeBuilder.builder(ItemDarkOakSlabStack.class).vanillaItem(VanillaItemId.DARK_OAK_SLAB).build();" is 130.,4595
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakStairs,Long Statement,The length of the statement "ItemTypes.DARK_OAK_STAIRS_TYPE=ItemTypeBuilder.builder(ItemDarkOakStairsStack.class).vanillaItem(VanillaItemId.DARK_OAK_STAIRS).build();" is 136.,4603
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakTrapdoor,Long Statement,The length of the statement "ItemTypes.DARK_OAK_TRAPDOOR_TYPE=ItemTypeBuilder.builder(ItemDarkOakTrapdoorStack.class).vanillaItem(VanillaItemId.DARK_OAK_TRAPDOOR).build();" is 142.,4611
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkOakWood,Long Statement,The length of the statement "ItemTypes.DARK_OAK_WOOD_TYPE=ItemTypeBuilder.builder(ItemDarkOakWoodStack.class).vanillaItem(VanillaItemId.DARK_OAK_WOOD).build();" is 130.,4619
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkPrismarineStairs,Long Statement,The length of the statement "ItemTypes.DARK_PRISMARINE_STAIRS_TYPE=ItemTypeBuilder.builder(ItemDarkPrismarineStairsStack.class).vanillaItem(VanillaItemId.DARK_PRISMARINE_STAIRS).build();" is 157.,4627
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkoakStandingSign,Long Statement,The length of the statement "ItemTypes.DARKOAK_STANDING_SIGN_TYPE=ItemTypeBuilder.builder(ItemDarkoakStandingSignStack.class).vanillaItem(VanillaItemId.DARKOAK_STANDING_SIGN).build();" is 154.,4635
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDarkoakWallSign,Long Statement,The length of the statement "ItemTypes.DARKOAK_WALL_SIGN_TYPE=ItemTypeBuilder.builder(ItemDarkoakWallSignStack.class).vanillaItem(VanillaItemId.DARKOAK_WALL_SIGN).build();" is 142.,4643
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDaylightDetector,Long Statement,The length of the statement "ItemTypes.DAYLIGHT_DETECTOR_TYPE=ItemTypeBuilder.builder(ItemDaylightDetectorStack.class).vanillaItem(VanillaItemId.DAYLIGHT_DETECTOR).build();" is 143.,4651
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDaylightDetectorInverted,Long Statement,The length of the statement "ItemTypes.DAYLIGHT_DETECTOR_INVERTED_TYPE=ItemTypeBuilder.builder(ItemDaylightDetectorInvertedStack.class).vanillaItem(VanillaItemId.DAYLIGHT_DETECTOR_INVERTED).build();" is 169.,4659
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBrainCoral,Long Statement,The length of the statement "ItemTypes.DEAD_BRAIN_CORAL_TYPE=ItemTypeBuilder.builder(ItemDeadBrainCoralStack.class).vanillaItem(VanillaItemId.DEAD_BRAIN_CORAL).build();" is 139.,4667
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBrainCoralBlock,Long Statement,The length of the statement "ItemTypes.DEAD_BRAIN_CORAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemDeadBrainCoralBlockStack.class).vanillaItem(VanillaItemId.DEAD_BRAIN_CORAL_BLOCK).build();" is 156.,4675
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBrainCoralFan,Long Statement,The length of the statement "ItemTypes.DEAD_BRAIN_CORAL_FAN_TYPE=ItemTypeBuilder.builder(ItemDeadBrainCoralFanStack.class).vanillaItem(VanillaItemId.DEAD_BRAIN_CORAL_FAN).build();" is 150.,4683
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBubbleCoral,Long Statement,The length of the statement "ItemTypes.DEAD_BUBBLE_CORAL_TYPE=ItemTypeBuilder.builder(ItemDeadBubbleCoralStack.class).vanillaItem(VanillaItemId.DEAD_BUBBLE_CORAL).build();" is 142.,4691
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBubbleCoralBlock,Long Statement,The length of the statement "ItemTypes.DEAD_BUBBLE_CORAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemDeadBubbleCoralBlockStack.class).vanillaItem(VanillaItemId.DEAD_BUBBLE_CORAL_BLOCK).build();" is 159.,4699
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadBubbleCoralFan,Long Statement,The length of the statement "ItemTypes.DEAD_BUBBLE_CORAL_FAN_TYPE=ItemTypeBuilder.builder(ItemDeadBubbleCoralFanStack.class).vanillaItem(VanillaItemId.DEAD_BUBBLE_CORAL_FAN).build();" is 153.,4707
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadFireCoral,Long Statement,The length of the statement "ItemTypes.DEAD_FIRE_CORAL_TYPE=ItemTypeBuilder.builder(ItemDeadFireCoralStack.class).vanillaItem(VanillaItemId.DEAD_FIRE_CORAL).build();" is 136.,4715
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadFireCoralBlock,Long Statement,The length of the statement "ItemTypes.DEAD_FIRE_CORAL_BLOCK_TYPE=ItemTypeBuilder.builder(ItemDeadFireCoralBlockStack.class).vanillaItem(VanillaItemId.DEAD_FIRE_CORAL_BLOCK).build();" is 153.,4723
Allay,org.allaymc.server.item.type,ItemTypeDefaultInitializer,initDeadFireCoralFan,Long Statement,The length of the statement "ItemTypes.DEAD_FIRE_CORAL_FAN_TYPE=ItemTypeBuilder.builder(ItemDeadFireCoralFanStack.class).vanillaItem(VanillaItemId.DEAD_FIRE_CORAL_FAN).build();" is 147.,4731
