Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,EntityItemBaseComponentImpl,3,1,1,38,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,setItemStack,6,2,1,42,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,getAABB,3,1,0,50,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,initMetadata,4,1,0,55,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,tick,8,4,0,61,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,onCollideWith,11,3,1,72,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,saveNBT,5,2,0,86,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,loadNBT,4,1,1,94,0,,
Allay,org.allaymc.server.entity.component.item,EntityItemBaseComponentImpl,createSpawnPacket,10,1,0,100,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,EntityPlayerBaseComponentImpl,3,1,1,115,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,onPlayerLoggedIn,6,1,1,119,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,onInitFinish,8,1,1,127,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,initMetadata,4,1,0,138,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,saveUniqueId,2,1,1,145,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,loadUniqueId,2,1,1,150,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setGameType,14,1,1,155,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,tick,6,1,0,175,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,syncData,4,1,0,183,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,tryPickUpItems,23,6,0,188,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,teleportInDimension,4,1,1,229,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,teleportOverDimension,22,3,1,237,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,spawnTo,5,2,1,260,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,despawnFrom,3,2,1,267,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,broadcastMoveToViewers,12,4,2,272,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,createSpawnPacket,16,1,0,288,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isSprinting,3,1,0,306,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setSprinting,8,3,1,311,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isSneaking,3,1,0,324,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setSneaking,3,1,1,329,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isSwimming,3,1,0,334,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setSwimming,3,1,1,339,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isGliding,3,1,0,344,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setGliding,3,1,1,349,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isCrawling,3,1,0,354,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setCrawling,3,1,1,359,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getStartUsingItemInAirTime,6,2,0,364,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getItemUsingInAirTime,3,1,1,371,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getHandSlot,3,1,0,376,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setHandSlot,12,1,1,381,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setSkin,12,1,1,398,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,computeMovementServerSide,3,1,0,413,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,saveNBT,3,1,0,419,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,loadNBT,11,1,1,442,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendCommandOutputs,10,2,3,461,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getCommandOriginData,6,2,0,476,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendTip,3,1,1,489,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendPopup,3,1,1,494,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,savePlayerData,3,1,0,499,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendLocationToSelf,3,1,0,511,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isUsingItemInAir,3,1,0,516,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setUsingItemInAir,6,2,2,521,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendText,3,1,1,529,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendSimpleMessage,7,1,2,534,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isLoaderActive,3,1,0,542,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setChunkLoadingRadius,6,1,1,547,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,publishClientChunkUpdate,7,1,0,555,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,onChunkInRangeSent,7,2,1,564,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendDimensionChangeSuccess,9,1,0,573,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,spawnEntity,3,1,1,584,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,despawnEntity,3,1,1,589,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,onChunkOutOfRange,7,1,1,594,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,handleChunkPacket,3,1,1,605,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,handleChunkPacketImmediately,3,1,1,610,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendLevelChunkPacket,3,1,1,615,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendTr,12,2,3,620,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getCommandSenderName,3,1,0,633,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,applyEntityEvent,8,1,2,638,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,applyAnimation,8,1,2,649,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isPlayer,3,1,0,660,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,asPlayer,3,1,0,665,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getForms,3,1,0,670,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getForm,3,1,1,675,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,removeForm,3,1,1,680,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,addServerSettingForm,3,1,1,685,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getServerSettingForms,3,1,0,690,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,getServerSettingForm,3,1,1,695,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,removeServerSettingForm,3,1,1,700,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,showForm,11,2,1,705,0,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerBaseComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setMovementSpeed,4,1,1,718,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,assignFormId,3,1,0,725,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,displayScoreboard,18,2,2,729,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,hideScoreboardSlot,12,2,1,752,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,removeScoreboard,5,1,1,767,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,removeScoreboardLine,11,3,1,775,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,updateScore,11,3,1,790,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,isScoreboardViewerValid,3,1,0,805,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,sendMobEffectPacket,4,1,1,810,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerBaseComponentImpl,setAbsorption,5,2,1,816,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerHolderComponentImpl,EntityPlayerContainerHolderComponentImpl,3,1,0,21,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerHolderComponentImpl,onInitFinish,3,1,1,32,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerHolderComponentImpl,canDropItemInContainers,3,1,0,37,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,assignInventoryId,4,2,0,53,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContents,5,2,1,59,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContentsWithSpecificContainerId,6,1,2,67,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContentsWithSpecificContainerId,7,1,3,75,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContent,5,2,2,84,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,onOpen,8,2,2,92,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,registerOpenedContainer,5,1,2,104,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContainerOpenPacket,13,2,2,110,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,onClose,5,2,2,123,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,unregisterOpenedContainer,4,1,2,131,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,sendContainerClosePacket,6,1,2,136,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,onSlotChange,4,1,2,143,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,getOpenedContainer,10,4,1,149,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,getOpenedContainerBySlotType,8,3,1,167,0,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerContainerViewerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,isPlayerInventoryOpened,3,1,0,184,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,getOpenedContainer,3,1,1,188,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,getIdToContainer,3,1,0,193,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerContainerViewerComponentImpl,getTypeToContainer,3,1,0,198,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerDamageComponentImpl,canAttack,5,2,1,18,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerDamageComponentImpl,hasFallDamage,4,1,0,26,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,tickHunger,22,10,0,38,0,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,syncFoodData,19,5,0,76,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,exhaust,13,4,1,100,0,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,saturate,5,2,2,115,0,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerHungerComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,regenerate,5,3,1,124,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,canEat,3,1,0,132,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,setFoodLevel,3,1,1,139,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerHungerComponentImpl,setFoodTickTimer,3,1,1,145,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerNetworkComponentImpl,handleDataPacket,4,1,2,108,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerNetworkComponentImpl,handleDisconnect,7,2,0,115,0,org.allaymc.server.entity.component.player.EntityPlayerNetworkComponentImpl,org.allaymc.server.entity.component.player.EntityPlayerNetworkComponentImpl
Allay,org.allaymc.server.entity.component.player,EntityPlayerNetworkComponentImpl,onDisconnect,3,1,0,128,0,,
Allay,org.allaymc.server.entity.component.player,EntityPlayerNetworkComponentImpl,shouldHandleDisconnect,3,1,0,132,0,,
